ID,DIR,ESTRATO,LOCALIDAD,CONDJUR,AT,VALTER,VALTOTER,USO,SISTCON,PUNTAJE,EDAD,AC,AREATC,VALORC,VRTOTAL,AVALUO,INTEGRAL,ACTECOIM
4199,CL 19 96H 21,3,9,2,725.0,200000,145000000,10,A,46,33,703.7,8600.5,350000,246309000,558541900,64943,1
4199,CL 19 96H 21,3,9,2,725.0,200000,145000000,1,A,38,33,106.7,8600.5,180000,19202400,558541900,64943,1
4199,CL 19 96H 21,3,9,2,725.0,200000,145000000,25,A,60,33,277.5,8600.5,350000,97135500,558541900,64943,1
4199,CL 19 96H 21,3,9,2,725.0,200000,145000000,80,A,50,33,203.6,8600.5,250000,50895000,558541900,64943,1
4199,CL 19 96H 21,3,9,2,725.0,200000,145000000,10,A,46,33,703.7,8600.5,350000,246309000,558541900,64943,1
4199,CL 19 96H 21,3,9,2,725.0,200000,145000000,1,A,38,33,106.7,8600.5,180000,19202400,558541900,64943,1
4199,CL 19 96H 21,3,9,2,725.0,200000,145000000,25,A,60,33,277.5,8600.5,350000,97135500,558541900,64943,1
4199,CL 19 96H 21,3,9,2,725.0,200000,145000000,80,A,50,33,203.6,8600.5,250000,50895000,558541900,64943,1
4201,AC 57R SUR 75D 31,2,19,2,5826.1,250000,1456522500,10,A,60,23,4927.8,8600.5,350000,1724730000,3181252500,369892,3
4201,AC 57R SUR 75D 31,2,19,2,5826.1,250000,1456522500,10,A,60,23,4927.8,8600.5,350000,1724730000,3181252500,369892,3
4202,CL 56 SUR 81A 90,2,8,2,11940.0,130000,1552200000,10,A,38,40,5161.2,8600.5,300000,1548348000,3100548000,360508,3
4202,CL 56 SUR 81A 90,2,8,2,11940.0,130000,1552200000,10,A,38,40,5161.2,8600.5,300000,1548348000,3100548000,360508,3
4204,CL 45 SUR  72C 37,3,8,2,4501.4,230000,1035322000,11,A,66,12,286.0,1373.4,460000,523024000,1558346000,1134663,3
4204,CL 45 SUR  72C 37,3,8,2,4501.4,230000,1035322000,80,A,69,12,1087.4,1373.4,360000,391464000,1558346000,1134663,3
4205,AC 145 76 60 IN 1,3,11,2,13768.3,300000,4130490000,1,A,49,7,266.6,3349.2,240000,63984000,5453576000,1628322,3
4205,AC 145 76 60 IN 1,3,11,2,13768.3,300000,4130490000,10,A,75,7,2252.4,3349.2,430000,968532000,5335624000,1593104,3
4205,AC 145 76 60 IN 1,3,11,2,13768.3,300000,4130490000,25,A,73,9,830.2,3349.2,350000,290570000,5335624000,1593104,3
4206,KR 21 45 69 SUR,3,18,2,373.5,180000,67228200,10,A,54,36,308.0,8600.5,320000,98560000,198706200,23104,1
4206,KR 21 45 69 SUR,3,18,2,373.5,190000,70963100,22,A,28,36,65.3,8600.5,180000,11754000,186386200,21672,1
4206,KR 21 45 69 SUR,3,18,2,373.5,190000,70963100,80,A,36,36,96.2,8600.5,220000,21164000,186386200,21672,1
4206,KR 21 45 69 SUR,3,18,2,373.5,180000,67228200,10,A,54,36,308.0,8600.5,330000,101640000,201786200,23462,1
4206,KR 21 45 69 SUR,3,18,2,373.5,190000,70963100,22,A,28,36,65.3,8600.5,180000,11754000,186386200,21672,1
4206,KR 21 45 69 SUR,3,18,2,373.5,190000,70963100,80,A,36,36,96.2,8600.5,220000,21164000,186386200,21672,1
4207,KR 68 G  43 B 62  SUR ,3,8,2,604.2,250000,151050000,10,A,58,20,538.0,538.0,360000,193680000,344730000,640762,2
4208,DG 13 SUR 3 B 59 ESTE,2,2,2,67.9,200000,13580000,10,A,68,40,67.9,67.9,450000,30555000,44135000,650000,3
4211,KR 67 5 23,3,16,2,300.0,280000,84000000,10,A,42,4,265.6,265.6,300000,79680000,163680000,616265,1
4213,KR 7 0 50 S,2,2,2,21.4,200000,4280000,10,A,68,36,21.4,21.4,450000,9630000,13910000,650000,3
4215,KR 73 62D 81 SUR,2,19,2,39279.7,160000,6284755200,11,A,70,8,10497.5,8600.5,450000,4723875000,11008630200,1280000,3
4215,KR 73 62D 81 SUR,2,19,2,39279.7,160000,6284755200,11,A,70,8,10497.5,8600.5,450000,4723875000,11008630200,1280000,3
4216,CL 49 SUR  72C 70,3,8,2,1492.7,230000,343321000,11,A,66,12,90.0,90.0,450000,40500000,383821000,4264678,3
4218,AK 106 17B 86,3,9,2,7094.3,160000,1135088000,11,A,76,26,834.5,8600.5,400000,333800000,2477194000,288029,3
4218,AK 106 17B 86,3,9,2,7094.3,160000,1135088000,80,A,59,26,524.3,8600.5,350000,183491000,2477194000,288029,3
4218,AK 106 17B 86,3,9,2,7094.3,160000,1135088000,22,A,50,26,362.3,8600.5,250000,90575000,2477194000,288029,3
4218,AK 106 17B 86,3,9,2,7094.3,160000,1135088000,25,A,68,26,1835.6,8600.5,400000,734240000,2477194000,288029,3
4218,AK 106 17B 86,3,9,2,7094.3,160000,1135088000,11,A,76,26,834.5,8600.5,400000,333800000,2477194000,288029,3
4218,AK 106 17B 86,3,9,2,7094.3,160000,1135088000,80,A,59,26,524.3,8600.5,350000,183491000,2477194000,288029,3
4218,AK 106 17B 86,3,9,2,7094.3,160000,1135088000,22,A,50,26,362.3,8600.5,250000,90575000,2477194000,288029,3
4218,AK 106 17B 86,3,9,2,7094.3,160000,1135088000,25,A,68,26,1835.6,8600.5,400000,734240000,2477194000,288029,3
4219,CL 15 16 25,3,14,2,345.0,150000,51750000,10,A,34,40,345.0,345.0,350000,120750000,172500000,500000,2
4220,CL 22B 127 69,3,11,2,12300.5,150000,1845075000,11,A,82,21,6358.4,6358.4,420000,2670528000,4515603000,710179,3
4223,CL 40 SUR 68 A 40,2,8,2,4290.5,230000,986815000,10,A,50,26,1909.4,3209.4,320000,985408000,1972223000,614515,3
4223,CL 40 SUR 68 A 40,2,8,2,4290.5,230000,986815000,10,A,27,26,1040.0,3209.4,280000,291200000,1969623000,613704,3
4223,CL 40 SUR 68 A 40,2,8,2,4290.5,230000,986815000,10,A,45,26,260.0,3209.4,320000,83200000,1969623000,613704,3
4225,CL 40 SUR 68 A 45,3,8,2,6404.4,230000,1473012000,11,A,78,36,2815.0,2815.0,460000,1294900000,2767912000,983272,3
4227,AK 68  39 I   81 SUR,2,8,2,5283.5,350000,1849225000,10,A,46,30,570.0,1676.5,330000,351970000,2201195000,1312970,3
4227,AK 68  39 I   81 SUR,2,8,2,5283.5,350000,1849225000,33,A,46,30,468.0,1676.5,220000,102960000,1877175000,1140100,3
4227,AK 68  39 I   81 SUR,2,8,2,5283.5,350000,1849225000,70,A,16,30,468.0,1676.5,50000,23400000,1877175000,1140100,3
4227,AK 68  39 I   81 SUR,2,8,2,5283.5,350000,1849225000,80,A,38,30,170.5,1676.5,220000,37510000,1877175000,1140100,3
4232,CL 43 D SUR 68 B 02 ,3,8,2,7497.9,230000,1724517000,11,A,34,36,985.7,2567.0,320000,758188000,2482705000,967162,3
4232,CL 43 D SUR 68 B 02 ,3,8,2,7497.9,230000,1724517000,11,A,28,36,85.5,2567.0,280000,23940000,2482705000,967162,3
4232,CL 43 D SUR 68 B 02 ,3,8,2,7497.9,230000,1724517000,80,A,61,36,1495.8,2567.0,280000,418824000,2482705000,967162,3
4233,CL 128 46 40,3,11,2,382.4,450000,172080000,10,A,60,21,220.0,8600.5,300000,66000000,275460000,32028,2
4233,CL 128 46 40,3,11,2,382.4,450000,172080000,80,A,61,21,124.6,8600.5,300000,37380000,275460000,32028,2
4233,CL 128 46 40,3,11,2,382.4,450000,172080000,10,A,60,21,220.0,8600.5,300000,66000000,275460000,32028,2
4233,CL 128 46 40,3,11,2,382.4,450000,172080000,80,A,61,21,124.6,8600.5,300000,37380000,275460000,32028,2
4234,CL 65 SUR 78H 51,2,11,2,32459.8,200000,6491960000,10,A,28,39,238.0,9395.8,280000,66640000,9705915000,1033006,3
4234,CL 65 SUR 78H 51,2,11,2,32459.8,200000,6491960000,10,A,62,39,7999.5,9395.8,350000,2799825000,9705915000,1033006,3
4234,CL 65 SUR 78H 51,2,11,2,32459.8,200000,6491960000,10,A,53,39,832.0,9395.8,300000,249600000,9705915000,1033006,3
4234,CL 65 SUR 78H 51,2,11,2,32459.8,200000,6491960000,10,A,40,39,326.3,9395.8,300000,97890000,9705915000,1033006,3
4235,KR 68 A 37 B 71 SUR ,2,8,2,6400.0,230000,1472000000,10,A,78,32,957.5,1370.4,430000,534241400,2006241400,1463972,3
4235,KR 68 A 37 B 71 SUR ,2,8,2,6400.0,230000,1472000000,10,A,30,32,135.7,1370.4,290000,39341400,2006241400,1463972,3
4235,KR 68 A 37 B 71 SUR ,2,8,2,6400.0,230000,1472000000,10,A,36,32,277.3,1370.4,300000,83175000,2006241400,1463972,3
4237,AC 45A SUR 56 21,3,11,2,10437.1,400000,4174840000,11,A,44,46,5133.6,13354.3,380000,1950775600,9413899600,704932,3
4237,AC 45A SUR 56 21,3,11,2,10437.1,400000,4174840000,11,A,51,46,3776.6,13354.3,400000,1510644000,9413899600,704932,3
4237,AC 45A SUR 56 21,3,11,2,10437.1,400000,4174840000,11,A,46,46,4444.1,13354.3,400000,1777640000,9413899600,704932,3
4238,AK 68 19 20,3,11,2,5998.0,320000,1919360000,10,A,58,37,2601.0,2601.0,330000,858330000,2777690000,1067932,2
4240,KR 68 A 39 F 85  SUR  ,2,8,2,2100.0,230000,483000000,10,A,70,9,1820.0,2239.3,400000,840710000,1323710000,591140,3
4240,KR 68 A 39 F 85  SUR  ,2,8,2,2100.0,230000,483000000,22,A,46,9,78.0,2239.3,220000,17160000,1323710000,591140,3
4240,KR 68 A 39 F 85  SUR  ,2,8,2,2100.0,230000,483000000,80,A,53,9,341.3,2239.3,280000,95550000,1323710000,591140,3
4242,AK 129 17F 97,3,11,2,70196.3,100000,7019630000,11,A,78,33,20197.0,20197.0,380000,7674860000,14694490000,727558,3
4245,CL 22B 127 55,3,11,2,12300.5,150000,1845075000,11,A,83,30,6358.4,6358.4,400000,2543360000,4388435000,690179,3
4246,CL 22D 120 60,3,11,2,6396.0,150000,959400000,11,A,46,36,4454.4,4454.4,330000,1469952000,2429352000,545383,3
4247,KR 68 D   39 F  20 SUR ,2,8,2,4262.0,230000,980260000,10,A,80,36,1851.1,3317.7,460000,1280774000,2261034000,681506,3
4247,KR 68 D   39 F  20 SUR ,2,8,2,4262.0,230000,980260000,25,A,68,36,931.0,3317.7,300000,279300000,2196082000,661929,3
4247,KR 68 D   39 F  20 SUR ,2,8,2,4262.0,230000,980260000,80,A,51,36,535.6,3317.7,280000,149968000,2196082000,661929,3
4248,CL 60A SUR 73 72,2,19,2,4401.2,200000,880230000,11,A,66,12,5508.2,8600.5,400000,2203288000,3083518000,358528,3
4248,CL 60A SUR 73 72,2,19,2,4401.2,200000,880230000,11,A,66,12,5508.2,8600.5,400000,2203288000,3083518000,358528,3
4249,CL 40 SUR 68 A 76 ,2,8,2,7584.5,230000,1744435000,11,A,88,36,4408.5,6173.2,520000,2795732000,4540167000,735464,3
4249,CL 40 SUR 68 A 76 ,2,8,2,7584.5,230000,1744435000,25,A,82,36,884.6,6173.2,320000,2795732000,4540167000,735464,3
4249,CL 40 SUR 68 A 76 ,2,8,2,7584.5,230000,1744435000,33,A,62,36,429.3,6173.2,240000,2795732000,4540167000,735464,3
4249,CL 40 SUR 68 A 76 ,2,8,2,7584.5,230000,1744435000,80,A,48,36,450.8,6173.2,260000,2795732000,4540167000,735464,3
4251,KR 77M 65 30 SUR,3,7,2,5328.0,230000,1225440000,10,A,70,30,4157.4,4157.4,350000,1455090000,2680530000,644761,3
4253,CL 22A 129 51,3,9,2,2354.4,150000,353166000,11,A,89,8,1564.0,1564.0,450000,703800000,1056966000,675809,3
4254,TV 40C 4-82,3,16,2,131.0,180000,23580000,10,A,35,30,609.7,609.7,300000,182910000,206490000,338675,1
4255,KR 60 8 11,3,16,2,233.0,350000,81550000,10,A,37,45,677.2,8600.5,280000,189604800,271154800,31528,2
4255,KR 60 8 11,3,16,2,233.0,350000,81550000,10,A,37,45,677.2,8600.5,280000,189604800,271154800,31528,2
4257, KR 68 A 38 H 15 SUR ,2,8,2,2649.2,230000,609316000,10,A,56,10,3290.0,3290.0,350000,1151500000,1760816000,535202,3
4260,KR 65B 13 13,3,9,2,18740.2,200000,3748040000,10,A,26,4,177.6,177.6,250000,44400000,3792440000,21353829,2
4261,DG 25G 95A 85,3,9,2,30226.2,180000,5440723200,11,A,38,31,810.0,9276.1,350000,283500000,9905623700,1067866,3
4261,DG 25G 95A 85,3,9,2,30226.2,180000,5440723200,22,A,38,31,165.2,8600.5,250000,41300000,10027146700,1165881,3
4261,DG 25G 95A 85,3,9,2,30226.2,180000,5440723200,22,A,50,31,80.4,8600.5,380000,30552000,10027146700,1165881,3
4261,DG 25G 95A 85,3,9,2,30226.2,180000,5440723200,11,A,67,31,4113.0,8600.5,500000,2056500000,10027146700,1165881,3
4261,DG 25G 95A 85,3,9,2,30226.2,180000,5440723200,56,A,58,6,239.9,8600.5,650000,155928500,10027146700,1165881,3
4261,DG 25G 95A 85,3,9,2,30226.2,180000,5440723200,80,A,74,6,2371.4,8600.5,800000,1897120000,10027146700,1165881,3
4261,DG 25G 95A 85,3,9,2,30226.2,180000,5440723200,20,A,65,8,820.6,8600.5,650000,533390000,10027146700,1165881,3
4268,KR 68 A  37 B 29 SUR  ,2,8,2,1926.0,230000,442980000,1,A,16,32,47.6,559.0,100000,140950000,583930000,1044635,3
4268,KR 68 A  37 B 29 SUR  ,2,8,2,1926.0,230000,442980000,10,A,29,32,371.4,559.0,280000,103992000,583930000,1044635,3
4268,KR 68 A  37 B 29 SUR  ,2,8,2,1926.0,230000,442980000,80,A,41,32,140.0,559.0,230000,32200000,583930000,1044635,3
4271,CL 39 SUR 68 A 11,2,8,2,914.4,230000,210312000,10,A,82,26,1001.8,1026.8,500000,504900000,715212000,696545,3
4271,CL 39 SUR 68 A 11,2,8,2,914.4,230000,210312000,22,A,28,26,25.0,1026.8,160000,4000000,715212000,696545,3
4274,AC 57 R SUR 64  88 ,3,19,2,3162.6,280000,885528000,10,A,68,32,2130.4,2698.7,360000,1016442000,1901970000,704773,3
4274,AC 57 R SUR 64  88 ,3,19,2,2825.8,280000,791212800,22,A,47,32,142.3,2698.7,220000,31306000,1807250000,669674,3
4274,AC 57 R SUR 64  88 ,3,19,2,2825.8,280000,791212800,33,A,58,32,267.1,2698.7,260000,69446000,1807250000,669674,3
4274,AC 57 R SUR 64  88 ,3,19,2,2825.8,280000,791212800,80,A,59,32,158.9,2698.7,340000,54026000,1807250000,669674,3
4275,KR 49 134 44,3,9,2,400.0,400000,160000000,10,A,63,26,296.0,296.0,320000,94720000,254720000,860541,2
4277,CL 40 SUR 68 D 40 ,2,8,2,4852.8,240000,1164672000,10,A,55,36,1876.9,2375.7,350000,761292500,1925964500,810704,3
4277,CL 40 SUR 68 D 40 ,2,8,2,4852.8,240000,1164672000,33,A,45,36,462.8,2375.7,210000,97188000,1925964500,810704,3
4277,CL 40 SUR 68 D 40 ,2,8,2,4852.8,240000,1164672000,80,A,30,36,36.0,2375.7,200000,7200000,1925964500,810704,3
4279,CL 22B 126 02,3,9,2,20484.0,150000,3072600000,11,A,57,21,7758.4,7758.4,400000,3103340000,6175940000,796038,3
4280,CL 49 SUR  72C 90,3,8,2,1492.7,230000,343321000,11,A,66,12,200.2,200.2,450000,90090000,433411000,2164890,3
4283,KR 68 A  39 I 94 SUR ,2,8,2,896.3,230000,206149000,10,A,62,32,697.1,875.1,370000,302427000,508576000,581163,3
4283,KR 68 A  39 I 94 SUR ,2,8,2,896.3,230000,206149000,80,A,46,32,178.0,875.1,250000,44500000,508576000,581163,3
4283,CL 22D 120 80,3,9,2,6588.0,150000,988200000,11,A,77,24,4315.0,4315.0,420000,1812300000,2800500000,649015,3
4284,KR 72D 57D 20 SUR,3,7,2,21547.3,280000,6033230000,11,A,74,50,480.0,749.2,480000,230400000,6384770000,8522117,3
4284,KR 72D 57D 20 SUR,3,7,2,21547.3,280000,6033230000,11,A,68,50,269.2,749.2,450000,121140000,6394370000,8534931,3
4287,KR 64 57 H 55 SUR  ,3,19,2,4324.0,250000,1081000000,10,A,35,35,2188.1,4690.4,280000,671410000,1752410000,373618,3
4287,KR 64 57 H 55 SUR  ,3,19,2,4324.0,250000,1081000000,22,A,18,35,157.1,2345.2,160000,25132800,1680721300,358334,3
4287,KR 64 57 H 55 SUR  ,3,19,2,4324.0,250000,1081000000,70,A,32,35,420.1,2345.2,80000,33606400,1680721300,358334,3
4290,KR 68 D 39 F 58 SUR ,2,8,2,9347.4,240000,2243376000,10,A,58,36,1449.3,8268.2,360000,3013584000,5256960000,635805,3
4290,KR 68 D 39 F 58 SUR ,2,8,2,9347.4,240000,2243376000,10,A,58,36,3561.7,8268.2,360000,1282212000,5123976000,619721,3
4290,KR 68 D 39 F 58 SUR ,2,8,2,9347.4,240000,2243376000,10,A,69,36,1422.5,8268.2,400000,569000000,5123976000,619721,3
4290,KR 68 D 39 F 58 SUR ,2,8,2,9347.4,240000,2243376000,22,A,49,36,153.0,8268.2,220000,33660000,5123976000,619721,3
4290,KR 68 D 39 F 58 SUR ,2,8,2,9347.4,240000,2243376000,22,A,69,36,1069.4,8268.2,350000,374290000,5123976000,619721,3
4290,KR 68 D 39 F 58 SUR ,2,8,2,9347.4,240000,2243376000,25,A,80,36,612.3,8268.2,380000,232674000,5123976000,619721,3
4292,KR  68 D 39 F 48 SUR ,2,8,2,6328.7,240000,1518888000,10,A,73,22,2838.0,6168.6,410000,2034357000,3553245000,576021,3
4292,KR  68 D 39 F 48 SUR ,2,8,2,6328.7,240000,1518888000,10,A,51,22,436.9,6168.6,350000,152915000,3540138000,573897,3
4292,KR  68 D 39 F 48 SUR ,2,8,2,6328.7,240000,1518888000,25,A,58,22,2337.4,6168.6,250000,584350000,3540138000,573897,3
4292,KR  68 D 39 F 48 SUR ,2,8,2,6328.7,240000,1518888000,33,A,58,22,556.3,6168.6,240000,133512000,3540138000,573897,3
4293,KR 68 G  43 C 30  SUR ,3,8,2,11682.7,230000,2687021000,11,A,85,35,2700.0,5568.2,500000,2464016000,5151037000,925081,2
4293,KR 68 G  43 C 30  SUR ,3,8,2,11682.7,230000,2687021000,11,A,68,35,1155.0,5568.2,460000,531300000,5205037000,934779,2
4293,KR 68 G  43 C 30  SUR ,3,8,2,11682.7,230000,2687021000,11,A,53,35,217.0,5568.2,410000,88970000,5205037000,934779,2
4293,KR 68 G  43 C 30  SUR ,3,8,2,11682.7,230000,2687021000,80,A,63,35,1496.2,5568.2,330000,493746000,5205037000,934779,2
4294,CL 40 SUR 68D 80  ,2,8,2,1926.7,240000,462396000,10,A,58,36,827.9,1583.4,360000,512369000,974765000,615615,3
4294,CL 40 SUR 68D 80  ,2,8,2,1926.7,240000,462396000,25,A,70,22,238.5,1583.4,270000,64395000,974765000,615615,3
4294,CL 40 SUR 68D 80  ,2,8,2,1926.7,240000,462396000,80,A,54,36,517.0,1583.4,290000,149930000,974765000,615615,3
4296,CL 145 46 80,3,11,2,4573.0,300000,1371900000,10,A,58,31,3261.0,4109.8,350000,1141350000,2769646000,673913,2
4296,CL 145 46 80,3,11,2,4573.0,300000,1371900000,20,A,40,31,761.0,4109.8,300000,228300000,2769646000,673913,2
4296,CL 145 46 80,3,11,2,4573.0,300000,1371900000,22,A,48,31,87.8,4109.8,320000,28096000,2769646000,673913,2
4302,AK 68 14 60,3,9,2,1734.8,320000,555136000,10,A,56,32,1283.4,1283.4,300000,385020000,940156000,732551,2
4304,CL 40 SUR 68D 45,3,8,2,6710.8,230000,1543484000,11,A,68,35,4156.4,4606.6,460000,2060510000,3603994000,782354,3
4304,CL 40 SUR 68D 45,3,8,2,6710.8,230000,1543484000,80,A,63,35,450.2,4606.6,330000,148566000,3603994000,782354,3
4305,CL 65 SUR 77M 04,2,7,2,4143.2,200000,828640000,8,A,44,29,355.2,2613.4,280000,99456000,1636706000,626275,3
4305,CL 65 SUR 77M 04,2,7,2,4143.2,200000,828640000,10,A,66,29,2158.1,2613.4,320000,690592000,1375732000,526415,3
4305,CL 65 SUR 77M 04,2,7,2,4143.2,200000,828640000,33,A,38,29,100.1,2613.4,180000,18018000,1375732000,526415,3
4307,CL 22B 128 55,3,9,2,17631.5,150000,2644722000,11,A,71,21,1008.9,1008.9,380000,383382000,3028104000,3001392,3
4309,KR 28 4A-18,3,14,2,198.7,280000,55647200,10,A,35,10,370.0,370.0,350000,129500000,185147200,500398,1
4310,AK 68 37 B 31 SUR,2,8,2,5764.0,350000,2017400000,10,A,60,35,5307.5,6706.0,350000,2347100000,4364500000,650835,3
4310,AK 68 37 B 31 SUR,2,8,2,5764.0,350000,2017400000,80,A,67,35,1398.5,6706.0,350000,489475000,4470650000,666664,3
4311,CL 16 16 68,3,14,2,1451.0,350000,507850000,10,A,45,25,1401.0,2727.1,350000,490336000,1432239000,525195,2
4311,CL 16 16 68,3,14,2,1451.0,350000,507850000,22,A,47,25,259.6,2727.1,250000,64905000,1502287000,550882,2
4311,CL 16 16 68,3,14,2,1451.0,350000,507850000,25,A,70,25,492.0,2727.1,400000,196816000,1502287000,550882,2
4311,CL 16 16 68,3,14,2,1451.0,350000,507850000,80,A,49,25,574.4,2727.1,300000,172332000,1502287000,550882,2
4312,KR 84A 57B 04 SUR,2,7,2,12973.9,100000,1297390000,10,A,34,21,2737.5,2817.4,300000,845220000,2931482000,1040492,0
4312,KR 84A 57B 04 SUR,2,7,2,12973.9,100000,1297390000,80,A,47,21,79.9,2817.4,280000,788872000,2931482000,1040492,0
4313,KR 68 G 38F 10 SUR,2,8,2,17416.2,200000,3483242000,11,A,76,36,4863.4,5988.7,490000,2642369500,6125611500,1022870,3
4313,KR 68 G 38F 10 SUR,2,8,2,17416.2,200000,3483242000,22,A,22,36,69.2,5988.7,140000,9682400,6125611500,1022870,3
4313,KR 68 G 38F 10 SUR,2,8,2,17416.2,200000,3483242000,70,A,6,36,104.0,5988.7,20000,2080000,6125611500,1022870,3
4313,KR 68 G 38F 10 SUR,2,8,2,17416.2,200000,3483242000,80,A,46,36,952.1,5988.7,260000,247546000,6125611500,1022870,3
4315,KR 6 0 49 SUR,2,2,2,301.2,200000,60240000,10,A,68,3,245.1,245.1,450000,110295000,170535000,695777,3
4316,KR 81 65A-45,3,7,2,9425.1,70000,659754200,10,A,30,35,2690.1,2690.1,300000,807030000,1466784200,545253,3
4317,CL 63L 121 18,2,10,2,320.7,320000,102624000,10,A,46,17,968.4,968.4,320000,309888000,412512000,425973,1
4318,KR 68 D 39 F 81 SUR ,2,8,2,4295.9,240000,1031016000,10,A,55,32,1466.3,1762.6,350000,577140400,1608156400,912393,3
4318,KR 68 D 39 F 81 SUR ,2,8,2,4295.9,240000,1031016000,80,A,40,32,172.6,1762.6,220000,37965400,1608156400,912393,3
4318,KR 68 D 39 F 81 SUR ,2,8,2,4295.9,240000,1031016000,80,A,33,32,123.8,1762.6,210000,25987500,1608156400,912393,3
4319,CL 5A 19A-36,3,14,2,312.0,200000,62400000,10,A,46,5,312.0,312.0,320000,99840000,162240000,520000,2
4320,CL 22A 130 48,3,9,2,5338.0,150000,800700000,11,A,88,11,1211.8,1211.8,500000,605900000,1406600000,1160753,3
4321,CL 144 52 26,3,11,2,281.7,300000,84510000,1,A,38,31,266.7,636.2,200000,53340000,267175000,419954,1
4321,CL 144 52 26,3,11,2,281.7,300000,84510000,10,A,41,31,369.5,636.2,350000,129325000,267175000,419954,1
4323,AK 68 37 B 51 SUR,2,8,2,11099000.0,320000,3551680000000,10,A,72,35,1041.6,4848.2,410000,1502942000,3553182942000,732894597,3
4323,AK 68 37 B 51 SUR,2,8,2,11099.0,320000,3551680000,22,A,38,35,136.8,4848.2,200000,27350000,3553182942000,732894597,3
4323,AK 68 37 B 51 SUR,2,8,2,11099000.0,320000,3551680000000,25,A,72,35,2620.2,4848.2,280000,733656000,3553182942000,732894597,3
4323,AK 68 37 B 51 SUR,2,8,2,11099000.0,320000,3551680000000,80,A,56,35,1049.6,4848.2,300000,314880000,3553182942000,732894597,3
4324,TV 72 D 45 45 SUR,3,8,2,4042.4,230000,929752000,11,A,66,12,1572.2,2144.4,430000,882038000,1811790000,844894,3
4324,TV 72 D 45 45 SUR,3,8,2,4042.4,230000,929752000,80,A,69,12,572.2,2144.4,360000,205992000,1811790000,844894,3
4325,CL 22D 120 19,3,9,2,19423.7,150000,2913559500,11,A,84,9,5699.7,5699.7,450000,2564865000,5478424500,961178,3
4326,AK  72 44 C 26  SUR,3,8,2,373.7,300000,112110000,4,A,63,16,373.7,1929.8,340000,617548000,729658000,378100,2
4326,AK  72 44 C 26  SUR,3,8,2,373.7,300000,112110000,10,A,55,16,782.6,1929.8,350000,273910000,729658000,378100,2
4326,AK  72 44 C 26  SUR,3,8,2,373.7,300000,112110000,22,A,55,16,773.5,1929.8,280000,216580000,729658000,378100,2
4327,CL 39   SUR   68 C 33,2,8,2,2350.6,230000,540638000,10,A,80,36,1392.7,1748.1,460000,717242000,1257880000,719570,3
4327,CL 39   SUR   68 C 33,2,8,2,2350.6,230000,540638000,22,A,40,36,217.4,1748.1,200000,43480000,1230026000,703636,3
4327,CL 39   SUR   68 C 33,2,8,2,2350.6,230000,540638000,33,A,58,36,138.0,1748.1,240000,33120000,1230026000,703636,3
4328,CL 22B 127 96,3,9,2,4483.5,150000,672525000,11,A,70,16,554.0,554.0,380000,210520000,883045000,1593944,3
4329,KR 6 0 68 SUR,2,2,2,3912.0,200000,782400000,40,U,66,3,3558.8,3558.8,450000,1601460000,2383860000,669849,3
4330,KR 68 G  43 C 30  SUR ,3,8,2,11682.7,230000,2687021000,11,A,85,35,2700.0,5568.2,500000,2464016000,5151037000,925081,2
4330,KR 68 G  43 C 30  SUR ,3,8,2,11682.7,230000,2687021000,11,A,68,35,1155.0,5568.2,460000,531300000,5205037000,934779,2
4330,KR 68 G  43 C 30  SUR ,3,8,2,11682.7,230000,2687021000,11,A,53,35,217.0,5568.2,410000,88970000,5205037000,934779,2
4330,KR 68 G  43 C 30  SUR ,3,8,2,11682.7,230000,2687021000,80,A,63,35,1496.2,5568.2,330000,493746000,5205037000,934779,2
4332,CL 40 SUR 68 A 40,2,8,2,4290.5,230000,986815000,10,A,50,26,1909.4,3209.4,320000,985408000,1972223000,614515,3
4332,CL 40 SUR 68 A 40,2,8,2,4290.5,230000,986815000,10,A,27,26,1040.0,3209.4,280000,291200000,1969623000,613704,3
4332,CL 40 SUR 68 A 40,2,8,2,4290.5,230000,986815000,10,A,45,26,260.0,3209.4,320000,83200000,1969623000,613704,3
4333,TV 72 D 45 75 SUR,3,8,2,3465.6,230000,797088000,11,A,66,12,1482.4,1482.4,430000,637432000,1434520000,967701,3
4335,TV 72 D 45 61 SUR,3,8,2,3466.6,230000,797318000,11,A,66,12,1440.0,1643.2,450000,721152000,1518470000,924093,3
4335,TV 72 D 45 61 SUR,3,8,2,3466.6,230000,797318000,80,A,69,12,203.2,1643.2,360000,73152000,1518470000,924093,3
4336,KR 77J 65A 23 SUR,2,7,2,2233.9,230000,513797000,10,A,70,30,1887.1,1887.1,380000,717098000,1230895000,652268,3
4337,AK 68  39 I 65 SUR  ,2,8,2,3200.0,350000,1120000000,10,A,66,40,1712.5,2569.0,360000,773050000,1893050000,736882,2
4337,AK 68  39 I 65 SUR  ,2,8,2,3200.0,350000,1120000000,22,A,34,40,287.5,2569.0,180000,51750000,1944425000,756880,2
4337,AK 68  39 I 65 SUR  ,2,8,2,3200.0,350000,1120000000,33,A,28,40,225.0,2569.0,160000,36000000,1944425000,756880,2
4337,AK 68  39 I 65 SUR  ,2,8,2,3200.0,350000,1120000000,80,A,36,40,344.0,2569.0,200000,68800000,1944425000,756880,2
