ID,CODSEC,DIR,ZHFG,TIPORESLZHF,ESTRATO,LOCALIDAD,UPZ,LONG,LAT,CONDJUR,AT,VALTER,VALTOTER,USO,SISTCON,PUNTAJE,EDAD,AC,AREATC,VALORC,VRTOTAL,AVALUO,INTEGRAL,ACTECOIM,TIPOAEI
4835,008512130100101030,KR 22 140-15 LC30,6212315153222,3,3,1,,,,1,56.70,800000,45360000,095,U,67,20,13.50,13.50,660000,8910000,54270000,400000,2,2
4836,008512130100101033,KR 22 140-27 LC33,6212315153222,3,3,1,,,,1,56.70,800000,45360000,095,U,67,20,13.50,13.50,660000,8910000,54270000,400000,2,2
4837,009123010200101023,AC 127 60-90 IN 1,6212115153422,3,3,11,,,,1,134.00,1000000,134000000,041,U,71,20,55.30,55.30,3000000,165900000,299900000,5423146,2,2
4838,009123010200101030,AC 127 60-90 IN 3,6212115153422,3,3,11,,,,1,134.00,1000000,134000000,041,U,71,20,27.90,27.90,3000000,83700000,217700000,7802867,2,2
4839,009123010200101025,KR 70D 127-60 IN 1,6212115153422,3,3,11,,,,1,105.20,1000000,105200000,041,U,71,20,37.40,37.40,3000000,112200000,217400000,5812834,2,2
4840,009123010200101009,AC 127 60-26 IN 8,6212115153422,3,3,11,,,,1,185.20,1000000,185200000,041,U,71,20,64.53,64.53,3000000,193590000,378790000,5869983,2,2
4841,009123010200101005,AC 127 60-26 IN 1,6212115153422,3,3,11,,,,1,91.40,1000000,91400000,041,U,71,20,33.30,33.30,3000000,99900000,191300000,5744745,2,2
4842,009123010200101047,TV60 127-45 IN 31,6212115153422,3,3,11,,,,1,99.20,1000000,99200000,041,U,71,20,35.60,35.60,3000000,106800000,206000000,5786517,2,2
4843,009123010200101006,AC 127 60-26 IN 2,6212115153422,3,3,11,,,,1,184.30,1000000,184300000,041,U,71,20,66.20,66.20,3000000,198600000,382900000,5783988,2,2
4844,009123010200101055,TV 60 127-45 IN11,6212115153422,3,3,11,,,,1,152.80,1000000,152800000,041,U,71,20,40.40,40.40,3000000,121200000,274000000,6782178,2,2
4845,009123010200101050,TV 60 127-45 IN 23,6212115153422,3,3,11,,,,1,152.80,1000000,152800000,041,U,71,20,42.70,42.70,3000000,128100000,280900000,6578454,2,2
4846,009123010200101008,AC 127 60-26 IN6,6212115153422,5,4,11,,,,1,209.00,1000000,209000000,041,U,71,20,74.40,74.40,3000000,223200000,432200000,5809140,2,2
4847,008518440100101001,AC 147 12-55 LC 104,6212315153321,3,3,1,,,,1,73.27,800000,58616000,041,U,72,8,81.04,81.40,1300000,105352000,163968000,2000000,2,1
4848,008518440100101001,AK 26 146-66 LC101,6212315153321,3,3,1,,,,1,190.90,800000,152720000,041,U,72,8,211.40,211.40,1300000,274820000,427540000,2000000,2,1
4849,008518440100101001,AK 26 146-66 LC106,6212315153321,3,4,1,,,,1,73.27,800000,58616000,041,U,72,8,81.00,81.00,1300000,105300000,163916000,2000000,2,1
4850,008518440100101001,AK 26 146-66 LC203,6212315153321,3,4,1,,,,1,41.98,800000,33584000,041,U,72,8,48.00,48.00,808000,38784000,72368000,1500000,2,1
4851,008518440100101001,AK 26 146-66 LC201,6212315153321,3,4,1,,,,1,41.98,800000,33584000,041,U,72,8,48.00,48.00,808000,38784000,72368000,1500000,2,1
4852,008518440100101001,AK 26 146-66 LC205,6212315153321,3,4,1,,,,1,420.65,800000,336520000,041,U,72,8,456.10,456.10,765000,348916500,685436500,1500000,2,1
4853,008518440100101001,AK 26 146-66 LC109,6212315153321,3,4,1,,,,1,297.50,800000,238000000,041,U,72,8,318.42,318.42,760000,241999200,479999200,1500000,2,1
4854,008518440100101001,AK 26 146-66 LC110,6212315153321,2,4,1,,,,1,181.19,800000,144952000,041,U,72,8,210.34,210.34,820000,172478800,317430800,1500000,2,1
4855,003107280100101063,KR 10 9-37 LC 1063,6010514252423,3,3,3,,,,1,5.70,2000000,11400000,041,U,67,7,6.40,6.40,13218750,84600000,96000000,15000000,2,3
4856,003107280100101008,KR 10 9-37 LC 1008,6010514252423,3,3,3,,,,1,8.10,2000000,16200000,041,U,67,7,9.60,9.60,13312500,127800000,144000000,15000000,2,3
4857,003107280100101245,KR 10 9-37 LC 1245,6010514252423,3,3,3,,,,1,20.30,2000000,40600000,041,U,67,7,18.60,18.60,12817204,238400000,279000000,15000000,2,3
4858,003107280100101246,KR 10 9-37 LC 1246,6010514252423,3,3,3,,,,1,20.30,2000000,40600000,041,U,67,7,18.50,18.50,12805405,236900000,277500000,15000000,2,3
4859,003107280100101244,KR 10 9-37 LC 1244,6010514252423,3,3,3,,,,1,20.30,2000000,40600000,041,U,67,7,18.50,26.00,13438462,248611538,289211538,15000000,2,3
4859,003107280100102152,KR 10 9-37 LC 2152,6010514252423,3,3,3,,,,1,6.50,2000000,13000000,041,U,67,7,7.50,26.00,14500000,108750000,289211538,15000000,2,3
4860,003107280100102199,KR 10 9-37 LC 2199,6010514252423,3,3,3,,,,1,6.50,2000000,13000000,041,U,67,7,7.20,7.20,11194444,80600000,93600000,13000000,2,3
4861,003107280100102042,KR 10 9-37 LC 2042,6010514252423,3,3,3,,,,1,23.60,2000000,47200000,041,U,67,7,22.00,22.00,10854545,238800000,286000000,13000000,2,3
4862,003107280100101083,KR 10 9-37 LC 1083,6010514252423,3,3,3,,,,1,9.80,2000000,19600000,041,U,67,7,11.20,11.20,8250000,92400000,112000000,10000000,2,3
4863,003107280100102188,KR 10 9-37 LC 2188,6010514252423,3,3,3,,,,1,5.70,2000000,11400000,041,U,67,7,12.00,12.00,12050000,144600000,156000000,13000000,2,3
4864,003107280100102204,KR 10 9-37 LC 2204,6010514252423,3,3,3,,,,1,9.80,2000000,19600000,041,U,67,7,11.00,11.00,11218182,123400000,143000000,13000000,2,3
4865,003107280100101067,KR 10 9-37 LC 1067,6010514252423,3,3,3,,,,1,5.70,2000000,11400000,041,U,67,7,7.00,7.00,13371429,93600000,105000000,15000000,2,3
4867,003107261600106010,CL 12 10 -13 LC 610,6010514233123,3,3,3,,,,1,19.40,2000000,38800000,095,U,55,20,43.20,43.20,2601852,112400000,151200000,3500000,2,3
4868,003107261600105001,CL 12 10 -13 LC 606,6010514233123,3,3,3,,,,1,2.50,2000000,5000000,095,U,55,20,5.70,5.70,2622807,14950000,19950000,3500000,2,3
4869,003107261600106006,CL 12 10 -13 LC 501,6010514233123,3,3,3,,,,1,3.10,2000000,6200000,095,U,55,20,6.70,6.70,2574627,17250000,23450000,3500000,2,3
4870,003107261600105005,CL 12 10 -13 LC 505,6010514233123,3,3,3,,,,1,2.70,2000000,5400000,095,U,55,20,6.00,6.00,2600000,15600000,21000000,3500000,2,3
4871,003107261600105016,CL 12 10 -13 LC 516,6010514233123,3,3,3,,,,1,2.60,2000000,5200000,095,U,55,20,5.80,5.80,2603448,15100000,20300000,3500000,2,3
4872,003107261600104018,CL 12 10 -13 LC 418,6010514233123,3,3,3,,,,1,3.60,2000000,7200000,095,U,55,20,7.90,7.90,3588608,28350000,35550000,4500000,2,3
4873,003107261600103029,CL 12 10 -13 LC 329,6010514233123,3,3,3,,,,1,7.30,2000000,14600000,095,U,55,20,16.10,16.10,3593168,57850000,72450000,4500000,2,3
4874,003107261600103030,CL 12 10 -13 LC 330,6010514233123,3,3,3,,,,1,4.30,2000000,8600000,095,U,55,20,9.20,9.20,3565217,32800000,41400000,4500000,2,3
4875,003107261600102005,CL 12 10 -13 LC 205,6010514233123,3,3,3,,,,1,2.50,2000000,5000000,095,U,55,20,5.40,5.40,3574074,19300000,24300000,4500000,2,3
4876,003107261600101058,CL 12 10 -13 LC 156,6010514233123,3,3,3,,,,1,2.90,2000000,5800000,095,U,55,20,6.50,6.50,5107692,33200000,39000000,6000000,2,3
4877,008515541200401009,AC 147 32A-25 LC 9,6222215153322,5,4,1,,,,1,67.60,900000,60840000,095,U,61,10,23.80,23.80,3000000,71400000,132240000,5556303,2,2
4878,008515541200401010,AC 147 32A-25 LC 11,6222215153322,5,4,1,,,,1,67.60,900000,60840000,095,U,61,10,23.80,23.80,3000000,71400000,132240000,5556303,2,2
4879,008515541200401015,AC 147 32A-25 LC 17,6222215153322,5,4,1,,,,1,67.60,900000,60840000,095,U,61,10,23.80,23.80,3000000,71400000,132240000,5556303,2,2
4880,008515541200401009,AC 147 32A-25 LC 16,6222215153322,5,4,1,,,,1,50.80,900000,45720000,095,U,61,10,18.90,18.90,3000000,56700000,102420000,5419048,2,2
4881,008515541200401025,AC 147 32A-25 LC 25,6222215153322,5,4,1,,,,1,67.60,900000,60840000,095,U,61,10,23.80,23.80,3000000,71400000,132240000,5556303,2,2
4882,008515541200401026,AC 147 32A-25 LC 26,6222215153322,5,4,1,,,,1,67.60,900000,60840000,095,U,61,10,23.80,23.80,3000000,71400000,132240000,5556303,2,2
4883,008515541200401027,AC 147 32A-25 LC 27,6222215153322,5,4,1,,,,1,67.60,900000,60840000,095,U,61,10,23.80,23.80,3000000,71400000,132240000,5556303,2,2
4884,008515541200101004,AC 147 32A-25 LC 28,6222215153322,5,4,1,,,,1,29.10,900000,26190000,095,U,61,10,4.20,4.20,3000000,12600000,38790000,9235714,2,2
4885,008515541200201002,AC 147 32A-25 LC 38,6222215153322,5,4,1,,,,1,27.70,900000,24930000,095,U,61,10,4.20,4.20,3000000,12600000,37530000,8935714,2,2
4886,008515541200201006,AC 147 32A-25 LC 42,6222215153322,5,4,1,,,,1,27.70,900000,24930000,095,U,61,10,4.20,4.20,3000000,12600000,37530000,8935714,2,2
4887,008515541200201005,AC 147 32A-25 LC 43,6222215153322,5,4,1,,,,1,29.10,900000,26190000,095,U,61,10,4.20,4.20,3000000,12600000,38790000,9235714,2,2
4888,008515541200301016,AC 147 32A-25 LC 50,6222215153322,5,4,1,,,,1,49.40,900000,44460000,095,U,61,10,13.20,13.20,3000000,39600000,84060000,6368182,2,2
4889,008515541200301017,AC 147 32A-25 LC 49,6222215153322,5,4,1,,,,1,49.40,900000,44460000,095,U,61,10,13.20,13.20,3000000,39600000,84060000,6368182,2,2
4890,008515541200301015,AC 147 32A-25 LC 51,6222215153322,5,4,1,,,,1,49.40,900000,44460000,095,U,61,10,13.20,13.20,3000000,39600000,84060000,6368182,2,2
4891,008515541200301010,AC 147 32A-25 LC 56,6222215153322,5,4,1,,,,1,53.80,900000,48420000,095,U,61,10,14.20,14.20,3000000,42600000,91020000,6409859,2,2
4892,008515541200301009,AC 147 32A-25 LC 57,6222215153322,5,4,1,,,,1,53.80,900000,48420000,095,U,61,10,14.20,14.20,3000000,42600000,91020000,6409859,2,2
4893,008512020300103024,AK 7 139 07 LC 324,6212315153424,5,5,1,,,,1,24.21,1200000,29052000,042,U,86,1,33.42,33.42,6200000,207204000,236256000,7069300,2,4
4894,008512020300103025,AK 7 139 07 LC 325,6212315153424,5,5,1,,,,1,17.98,1200000,21576000,042,U,86,1,24.95,24.95,6200000,154690000,176266000,7064770,2,4
4895,008512020300103005,AK 7 139 07 LC 305,6212315153424,5,5,1,,,,1,30.43,1200000,36516000,042,U,86,1,38.57,38.57,6100000,235277000,271793000,7046746,2,4
4896,008512020300102029,AK 7 139 07 LC 229,6212315153424,5,5,1,,,,1,236.52,1200000,283824000,042,U,86,1,450.91,450.91,4800000,2164368000,2448192000,5429447,2,4
4897,008512020300102002,AK 7 139 07 LC 202,6212315153424,5,5,1,,,,1,51.18,1200000,61416000,042,U,86,1,71.26,71.26,5000000,356300000,417716000,5861858,2,4
4898,008512020300103010,AK 7 139 07 LC 310,6212315153424,5,5,1,,,,1,43.57,1200000,52284000,042,U,86,1,60.72,60.72,6200000,376464000,428748000,7061067,2,4
4899,008512020300103011,AK 7 139 07 LC 311,6212315153424,5,5,1,,,,1,40.11,1200000,48132000,042,U,86,1,59.64,59.64,6200000,369768000,417900000,7007042,2,4
4900,008512 0203 001 02017,AK 7 139 07 LC 217,6212315153424,5,5,1,,,,1,244.82,1200000,293784000,042,U,86,1,244.82,244.82,4500000,1101690000,1395474000,5700000,2,4
4901,008512020300102015,AK 7 139 07 LC 215,6212315153424,5,5,1,,,,1,62.24,1200000,74688000,042,U,86,1,86.58,86.58,5500000,476190000,550878000,6362647,2,4
4902,008512020300101015,AK 7 139 07 LC 115,6212315153424,5,5,1,,,,1,97.51,1200000,117012000,042,U,86,1,127.94,127.94,8800000,1125872000,1242884000,9714585,2,4
4903,008512020300101017,AK 7 139 07 LC 117,6212315153424,5,5,1,,,,1,24.90,1200000,29880000,042,U,86,1,32.78,32.78,8500000,278630000,308510000,9411531,2,4
4904,008512020300101006,AK 7 139 07 LC 106,6212315153424,5,5,1,,,,1,39.42,1200000,47304000,042,U,86,1,51.49,51.49,8800000,453112000,500416000,9718703,2,4
4905,008512020300101007,AK 7 139 07 LC 107,6212315153424,5,5,1,,,,1,39.42,1200000,47304000,042,U,86,1,51.87,51.87,8800000,456456000,503760000,9711972,2,4
4906,008512020300101024,AK 7 139 07 LC 124,6212315153424,5,5,1,,,,1,551.20,1200000,661440000,042,U,86,1,971.26,971.26,8500000,8255710000,8917150000,9181012,2,4
4907,008512020300101004,AK 7 139 07 LC 104,6212315153424,5,5,1,,,,1,58.79,1200000,70548000,042,U,86,1,77.07,77.07,8500000,655095000,725643000,9415376,2,4
4908,008512020300101001,AK 7 139 07 LC 101,6212315153424,5,5,1,,,,1,100.97,1200000,121164000,042,U,86,1,124.64,124.64,8500000,1059440000,1180604000,9472112,2,4
4909,008512020300101033,AK 7 139 07 LC 133,6212315153424,5,5,1,,,,1,26.97,1200000,32364000,042,U,86,1,35.47,35.47,8800000,312136000,344500000,9712433,2,4
4910,008512210200101006,KR 13 140 6 LC,6212315153222,5,4,1,,,,1,30.30,950000,28785000,095,U,71,26,24.40,24.40,880000,21472000,50257000,2059713,2,2
4911,008512210200101008,KR 13 140 14 LC,6212315153222,5,4,1,,,,1,62.70,950000,59565000,095,U,71,26,50.40,50.40,850000,42840000,102405000,2031845,2,2
4912,008512210200101024,CL 140 A 7 A 11  LC,6212315153222,5,4,1,,,,1,28.90,950000,27455000,095,U,71,26,23.30,23.30,880000,20504000,47959000,2058326,2,2
4913,008512210200101032,CL 140  7A 20 LC,6212315153222,5,4,1,,,,1,30.29,950000,28775500,095,U,71,26,26.80,26.80,880000,23584000,52359500,1953713,2,2
4914,008512210200101036,CL 140 12 78 IN 10 LC 10,6212315153222,5,4,1,,,,1,37.50,950000,35625000,095,U,71,26,30.20,30.20,750000,22650000,58275000,1929636,2,2
4915,008512210200101040,CL 140 12 78 IN 6 LC 06,6212315153222,5,4,1,,,,1,39.10,950000,37145000,095,U,71,26,31.60,31.60,800000,25280000,62425000,1975475,2,2
4916,008512210200101027,KR 7 140 13  LC,6212315153222,5,4,1,,,,1,78.60,950000,74670000,095,U,71,26,63.40,63.40,800000,50720000,125390000,1977760,2,2
4917,008512210200101023,CL 140 7 A 13,6212315153222,5,4,1,,,,1,29.40,950000,27930000,095,U,71,26,23.40,23.40,850000,19890000,47820000,2043590,2,2
4918,008512210200101001,CL 140  7 A 52 LC,6212315153222,5,4,1,,,,1,30.30,950000,28785000,095,U,71,26,24.40,24.40,880000,21472000,50257000,2059713,2,2
4919,001414610100102039,AC 51 SUR 9 30 LC 2 33,6222115152122,3,2,18,,,,1,21.00,450000,9450000,095,U,54,15,14.60,14.60,650000,9490000,18940000,1297260,2,2
4920,001414610100102040,AC 51 SUR 9 30 LC 2 34,6222115152122,3,2,18,,,,1,24.20,450000,10890000,095,U,54,15,16.90,16.90,650000,10985000,21875000,1294379,2,2
4921,001414610100102010,AC 51 SUR 9 30 LC 2 10,6222115152122,3,2,18,,,,1,15.50,450000,6975000,095,U,54,15,10.90,10.90,650000,7085000,14060000,1289908,2,2
4922,001414610100101015,AC 51 SUR 9 30 LC 1 15,6222115152122,3,2,18,,,,1,11.90,450000,5355000,095,U,54,15,11.50,11.50,800000,9200000,14555000,1265652,2,2
4923,001414610100101016,AC 51 SUR 9 30 LC 1 16,6222115152122,3,2,18,,,,1,8.90,450000,4005000,095,U,54,15,8.70,8.70,800000,6960000,10965000,1260345,2,2
4924,001414610100101010,AC 51 SUR 9 30 LC 1 10,6222115152122,3,2,18,,,,1,7.60,450000,3420000,095,U,54,15,7.40,7.40,750000,5550000,8970000,1212162,2,2
4925,001414610100101034,AC 51 SUR 9 30 LC 1 30,6222115152122,3,2,18,,,,1,15.20,450000,6840000,095,U,54,15,14.70,14.70,750000,11025000,17865000,1215306,2,2
4926,001414610100101035,AC 51 SUR 9 30 LC  1 31,6222115152122,3,2,18,,,,1,17.40,450000,7830000,095,U,54,15,16.90,16.90,750000,12675000,20505000,1213314,2,2
4927,001414610100101031,AC 51 SUR 9 30 LC 1 27,6222115152122,3,2,18,,,,1,16.30,450000,7335000,095,U,54,15,15.80,15.80,750000,11850000,19185000,1214241,2,2
4928,001414610100101025,AC 51 SUR 9 30 LC 1 22,6222115152122,3,2,18,,,,1,31.10,450000,13995000,095,U,54,15,30.30,30.30,750000,22725000,36720000,1211881,2,2
4929,001414610100101018,AC 51 SUR 9 30 LC 1 18,6222115152122,3,2,18,,,,1,16.40,450000,7380000,095,U,54,15,16.40,16.40,750000,12300000,19680000,1200000,2,2
4930,001414610100101017,AC 51 SUR 9 30 LC 1 17,6222115152122,3,2,18,,,,1,131.80,450000,59310000,095,U,54,15,126.30,126.30,950000,119985000,179295000,1419596,2,2
4931,004523520100101002,KR 80 63 60 SUR LC 102,6462215152222,2,2,7,,,,1,11.80,320000,3776000,095,U,65,7,8.80,8.80,1270909,11184000,14960000,1700000,2,2
4932,004523520100101012,CL 65 SUR 79C 04 LC 112,6462215152222,2,4,7,,,,1,19.50,320000,6240000,095,U,65,7,14.50,14.50,1269655,18410000,24650000,1700000,2,2
4933,004523520100101017,CL 65 SUR 79C 04 LC 117,6462215152222,2,2,7,,,,1,13.90,320000,4448000,095,U,65,7,10.40,10.40,572308,5952000,10400000,1000000,2,2
4934,004523520100101021,CL 65 SUR 79C 04 LC 121,6462215152222,2,2,7,,,,1,9.00,320000,2880000,095,U,65,7,5.70,5.70,694737,3960000,6840000,1200000,2,2
4935,004523520100101028,CL 65 SUR 79C 04 LC 128,6462215152222,2,2,7,,,,1,11.20,320000,3584000,095,U,65,7,8.40,8.40,573333,4816000,8400000,1000000,2,2
4936,004523520100102037,CL 65 SUR 79C 04 LC 237,6462215152222,2,2,7,,,,1,5.50,320000,1760000,095,U,65,7,5.90,5.90,901695,5320000,7080000,1200000,2,2
4937,004523520100102041,CL 65 SUR 79C 04 LC 241,6462215152222,2,2,7,,,,1,7.60,320000,2432000,095,U,65,7,9.70,9.70,749278,7268000,9700000,1000000,2,2
4938,004523520100191010,CL 65 SUR 79C 04 LC 10,6462215152222,2,2,7,,,,1,7.50,320000,2400000,095,U,65,7,9.40,9.40,1444681,13580000,15980000,1700000,2,2
4939,004523520100191021,CL 65 SUR 79C 04 LC 21,6462215152222,2,2,7,,,,1,12.20,320000,3904000,095,U,65,7,15.10,15.10,1441457,21766000,25670000,1700000,2,2
4940,004523520100191022,CL 65 SUR 79C 04 LC 22,6462215152222,2,2,7,,,,1,11.50,320000,3680000,095,U,65,7,14.40,14.40,1444444,20800000,24480000,1700000,2,2
4941,008512220100101009,CL 140 12 10 IN 109 LC 109,6212315153222,5,4,1,,,,1,65.70,550000,36135000,095,U,65,20,37.40,37.40,1533824,57365000,93500000,2500000,2,2
4942,008512220100101010,CL 140 12 10 IN 110 LC 110,6212315153222,5,4,1,,,,1,26.90,550000,14795000,095,U,65,20,15.30,15.30,3033007,46405000,61200000,4000000,2,2
4943,008512220100101012,CL 140 11 62 LC,6212315153222,5,4,1,,,,1,55.60,550000,30580000,095,U,65,20,31.70,31.70,1535331,48670000,79250000,2500000,2,2
4944,008512220100101017,CL 140 11 24 LC,6212315153222,5,4,1,,,,1,48.00,550000,26400000,095,U,65,20,27.30,27.30,3032967,82800000,109200000,4000000,2,2
4945,008512220100101021,AK 7 140 29 LC,6212315153222,5,4,1,,,,1,64.20,550000,35310000,095,U,65,20,36.60,36.60,1535246,56190000,91500000,2500000,2,2
4946,008512220100101022,AK 7 140 33 LC,6212315153222,5,4,1,,,,1,65.90,550000,36245000,095,U,65,20,37.60,37.60,1536037,57755000,94000000,2500000,2,2
4947,009110180100101014,KR 46 152 46 LC 114,6482115153423,4,4,11,,,,1,70.50,300000,21150000,041,U,70,17,26.70,26.70,1707865,45600000,66750000,2500000,2,3
4948,009110180100101019,KR 46 152 46 LC 119,6482115153423,4,4,11,,,,1,70.50,300000,21150000,041,U,70,17,26.70,26.70,1707865,45600000,66750000,2500000,2,3
4949,009110180100101031,KR 46 152 46 LC 131,6482115153423,4,4,11,,,,1,48.90,300000,14670000,041,U,70,17,18.40,18.40,1702717,31330000,46000000,2500000,2,3
4950,009110180100101041,KR 46 152 82 LC 156,6482115153423,4,4,11,,,,1,87.70,300000,26310000,041,U,70,17,32.70,32.70,1695413,55440000,81750000,2500000,2,3
4951,009110180100101043,KR 46 152 82 LC 158,6482115153423,4,4,11,,,,1,87.70,300000,26310000,041,U,70,17,32.70,32.70,1695413,55440000,81750000,2500000,2,3
4952,009110180100101046,KR 46 152 82 LC 161,6482115153423,4,4,11,,,,1,73.30,300000,21990000,041,U,70,17,27.10,27.10,1688561,45760000,67750000,2500000,2,3
4953,009110180100101052,KR 46 152 46 LC 167,6482115153423,4,4,11,,,,1,70.50,300000,21150000,041,U,70,17,26.70,26.70,1707865,45600000,66750000,2500000,2,3
4954,009110180100101066,KR 46 152 46 LC 181,6482115153423,4,4,11,,,,1,70.50,300000,21150000,041,U,70,17,26.70,26.70,1707865,45600000,66750000,2500000,2,3
4955,009110180100101068,KR 46 152 46 LC 183,6482115153423,4,4,11,,,,1,74.80,300000,22440000,041,U,70,17,28.00,28.00,1698571,47560000,70000000,2500000,2,3
4956,009110180100102010,KR 46 152 46 LC 210,6482115153423,4,4,11,,,,1,66.10,300000,19830000,041,U,70,17,42.10,42.10,1528979,64370000,84200000,2000000,2,3
4957,009110180100102013,KR 46 152 46 LC 213,6482115153423,4,4,11,,,,1,66.10,300000,19830000,041,U,70,17,42.60,42.60,1534507,65370000,85200000,2000000,2,3
4958,009110180100102047,KR 46 152 46 LC 247,6482115153423,4,4,11,,,,1,48.90,300000,14670000,041,U,70,17,27.00,27.00,1456667,39330000,54000000,2000000,2,3
4959,009110180100102063,KR 46 152 46 LC 263,6482115153423,4,4,11,,,,1,73.30,300000,21990000,041,U,70,17,46.90,46.90,1531130,71810000,93800000,2000000,2,3
4960,009110180100102069,KR 46 152 46 LC 269,6482115153423,4,4,11,,,,1,69.00,300000,20700000,041,U,70,17,44.00,44.00,1529545,67300000,88000000,2000000,2,3
4961,009110180100102071,KR 46 152 46 LC 271,6482115153423,4,4,11,,,,1,69.00,300000,20700000,041,U,70,17,44.00,44.00,1529545,67300000,88000000,2000000,2,3
4962,009122280100101020,AK 58 127 59 LC 104,6010115154324,4,4,11,,,,1,84.72,1100000,93192000,042,U,75,16,81.80,81.80,5860733,479408000,572600000,7000000,2,4
4963,009122280100101034,AK 58 127 59 LC 118,6010115154324,4,4,11,,,,1,22.42,1100000,24662000,042,U,75,16,13.90,13.90,5225755,72638000,97300000,7000000,2,4
4964,009122280100101050,AK 58 127 59 LC 135,6010115154324,4,4,11,,,,1,88.24,1100000,97064000,042,U,75,16,65.00,65.00,5506708,357936000,455000000,7000000,2,4
4965,009122280100101069,AK 58 127 59 LC 154,6010115154324,4,4,11,,,,1,84.72,1100000,93192000,042,U,75,16,81.80,81.80,5860733,479408000,572600000,7000000,2,4
4966,009122280100101102,AK 58 127 59 LC 186,6010115154324,4,4,11,,,,1,87.24,1100000,95964000,042,U,75,16,75.10,75.10,5722184,429736000,525700000,7000000,2,4
4967,009122280100101105,AK 58 127 59 LC 189,6010115154324,4,4,11,,,,1,139.24,1100000,153164000,042,U,75,16,110.50,110.50,5613900,620336000,773500000,7000000,2,4
4968,009122280100102006,AK 58 127 59 LC 206,6010115154324,4,4,11,,,,1,69.90,1100000,76890000,042,U,75,16,80.30,80.30,2242466,180070000,256960000,3200000,2,4
4969,009122280100102033,AK 58 127 59 LC 233,6010115154324,4,4,11,,,,1,38.75,1100000,42625000,042,U,75,16,43.50,43.50,2220115,96575000,139200000,3200000,2,4
4970,009122280100102062,AK 58 127 59 LC 262,6010115154324,4,4,11,,,,1,93.52,1100000,102872000,042,U,75,16,88.30,88.30,2034972,179688000,282560000,3200000,2,4
4971,009122280100102086,AK 58 127 59 LC 286,6010115154324,4,4,11,,,,1,144.26,1100000,158686000,042,U,75,16,189.40,189.40,2362165,447394000,606080000,3200000,2,4
4972,009122280100102093,AK 58 127 59 LC 293,6010115154324,4,4,11,,,,1,144.51,1100000,158961000,042,U,75,16,189.80,189.80,2362482,448399000,607360000,3200000,2,4
4973,009122280100103010,AK 58 127 59 LC 310,6010115154324,4,4,11,,,,1,75.43,1100000,82973000,042,U,75,16,75.90,75.90,3706812,281347000,364320000,4800000,2,4
4974,009122280100103015,AK 58 127 59 LC 315,6010115154324,4,4,11,,,,1,44.28,1100000,48708000,042,U,75,16,26.10,26.10,2933793,76572000,125280000,4800000,2,4
4975,009122280100103032,AK 58 127 59 LC 332,6010115154324,4,4,11,,,,1,24.68,1100000,27148000,042,U,75,16,23.50,23.50,3644766,85652000,112800000,4800000,2,4
4976,009122280100103057,AK 58 127 59 LC 359,6010115154324,4,4,11,,,,1,40.26,1100000,44286000,042,U,75,16,45.80,45.80,3833057,175554000,219840000,4800000,2,4
147,004104472500000000,CL 8 19A-27,6232215151123,3,3,14,,,,2,161.30,400000,64520000,033,A,38,31,134.30,134.30,180000,24174000,88694000,650000,2,3
2309,008415440200000000,AC 116 11 50 GJ 28,6222215153415,5,6,1,,,,1,2.90,1000000,2900000,049,U,35,20,12.50,12.50,400000,5000000,7900000,632000,1,5
3120,004544121000000000,KR 68 F  43 D 15 SUR,6232215152121,3,3,8,45,-74.14225276,4.59843660,2,84.00,230000,19320000,001,A,30,25,172.80,172.80,170000,29376000,48696000,281806,2,1
3313,008305021200202001,DG 74 5 28 AP 202,6212315153116,6,6,2,,,,1,46.60,1200000,55920000,038,U,87,10,173.70,173.70,1200000,208440000,264360000,1521934,1,6
3587,008415551300108001,CL 126 11 62 AP 801,6222115153115,5,6,1,,,,1,18.00,1100000,19800000,038,U,75,8,99.60,99.60,1400000,139440000,159240000,1598795,1,5
4088,004544880900000000,KR 68 G  43 B 36   SUR,6712415152121,3,3,8,,,,2,254.00,250000,63500000,022,A,46,20,40.00,276.10,220000,70065000,133565000,483756,2,1
4088,004544880900000000,KR 68 G  43 B 36   SUR,6712415152121,3,3,8,,,,2,254.00,250000,63500000,025,A,58,20,191.30,276.10,250000,47825000,133565000,483756,2,1
4088,004544880900000000,KR 68 G  43 B 36   SUR,6712415152121,3,3,8,,,,2,254.00,250000,63500000,080,A,55,20,44.80,276.10,300000,13440000,133565000,483756,2,1
9,001303221500000000,CL 29 S 1 53,6030225152113,3,2,4,,,,2,176.20,200000,35240000,033,A,43,39,151.50,177.30,200000,30300000,69152000,390028,1,3
9,001303221500000000,CL 29 S 1 53,6030225152113,3,2,4,,,,2,176.20,200000,35240000,001,A,28,39,25.80,177.30,140000,3612000,69152000,390028,1,3
22,002101031200000000,TV 22 3A 05 SUR,6222215152222,2,2,15,,,,2,255.34,320000,81708800,033,A,48,31,255.34,255.34,200000,51068000,132776800,520000,2,2
23,002101050100000000,AK 21 6 33 SUR,6222215152222,2,2,15,,,,2,837.50,380000,318250000,033,A,45,45,240.80,470.80,180000,43344000,408652000,867995,2,2
23,002101050100000000,AK 21 6 33 SUR,6222215152222,2,2,15,,,,2,837.50,380000,318250000,020,A,39,45,115.00,470.80,250000,28750000,408652000,867995,2,2
